id,relationship,is_appropriate,label,quote,origin
id_4577,sibling,Yes,0,That's fucking awesome,first-round
id_4578,friends_with_benefits,Yes,0,That's fucking awesome,first-round
id_4579,childhood_friend,Yes,0,That's fucking awesome,first-round
id_4580,employee_in_large_company,Yes,0,That's fucking awesome,first-round
id_4581,cousins,Yes,0,That's fucking awesome,first-round
id_4582,best_friend,Yes,0,That's fucking awesome,first-round
id_4583,engaged,Yes,0,That's fucking awesome,first-round
id_4584,person_with_authority,No,1,That's fucking awesome,first-round
id_4585,lawyer,No,1,That's fucking awesome,first-round
id_4586,direct_report,No,1,That's fucking awesome,first-round
id_4587,grandchild,No,1,That's fucking awesome,first-round
id_4588,doctor,No,1,That's fucking awesome,first-round
id_4589,landlord,No,1,That's fucking awesome,first-round
id_4590,student,No,1,That's fucking awesome,first-round
id_4591,boss,No,1,That's fucking awesome,first-round
id_4592,teacher,No,1,That's fucking awesome,first-round
id_4593,grandparent,No,1,That's fucking awesome,first-round
id_4594,law_enforcement,No,1,That's fucking awesome,first-round
id_4595,step_sibling,Yes,0,That's amazing,first-round
id_4596,person_with_authority,Yes,0,That's amazing,first-round
id_4597,child,Yes,0,That's amazing,first-round
id_4598,fan,Yes,0,That's amazing,first-round
id_4599,complete_stranger,Yes,0,That's amazing,first-round
id_4600,lawyer,Yes,0,That's amazing,first-round
id_4601,adopted_child,Yes,0,That's amazing,first-round
id_4602,direct_report,Yes,0,That's amazing,first-round
id_4603,parent,Yes,0,That's amazing,first-round
id_4604,grandchild,Yes,0,That's amazing,first-round
id_4605,patient,Yes,0,That's amazing,first-round
id_4606,sports_teammate,Yes,0,That's amazing,first-round
id_4607,mentee,Yes,0,That's amazing,first-round
id_4608,married,Yes,0,That's amazing,first-round
id_4609,rival,Yes,0,That's amazing,first-round
id_4610,uncle_aunt,Yes,0,That's amazing,first-round
id_4611,colleague,Yes,0,That's amazing,first-round
id_4612,dating,Yes,0,That's amazing,first-round
id_4613,hero,Yes,0,That's amazing,first-round
id_4614,person_having_an_affair,Yes,0,That's amazing,first-round
id_4615,doctor,Yes,0,That's amazing,first-round
id_4616,landlord,Yes,0,That's amazing,first-round
id_4617,student,Yes,0,That's amazing,first-round
id_4618,classmate,Yes,0,That's amazing,first-round
id_4619,domestic_partner,Yes,0,That's amazing,first-round
id_4620,acquaintance,Yes,0,That's amazing,first-round
id_4621,coworker,Yes,0,That's amazing,first-round
id_4622,teacher,Yes,0,That's amazing,first-round
id_4623,boss,Yes,0,That's amazing,first-round
id_4624,old_friend,Yes,0,That's amazing,first-round
id_4625,friend,Yes,0,That's amazing,first-round
id_4626,sibling,Yes,0,That's amazing,first-round
id_4627,grandparent,Yes,0,That's amazing,first-round
id_4628,competitor,Yes,0,That's amazing,first-round
id_4629,mentor,Yes,0,That's amazing,first-round
id_4630,friends_with_benefits,Yes,0,That's amazing,first-round
id_4631,neighbor,Yes,0,That's amazing,first-round
id_4632,ex_dating,Yes,0,That's amazing,first-round
id_4633,club_member,Yes,0,That's amazing,first-round
id_4634,client,Yes,0,That's amazing,first-round
id_4635,childhood_friend,Yes,0,That's amazing,first-round
id_4636,divorcee,Yes,0,That's amazing,first-round
id_4637,enemy,Yes,0,That's amazing,first-round
id_4638,law_enforcement,Yes,0,That's amazing,first-round
id_4639,employee_in_large_company,Yes,0,That's amazing,first-round
id_4640,cousins,Yes,0,That's amazing,first-round
id_4641,best_friend,Yes,0,That's amazing,first-round
id_4642,engaged,Yes,0,That's amazing,first-round
id_4643,child,Yes,0,Yes sir.,first-round
id_4644,direct_report,Yes,0,Yes sir.,first-round
id_4645,student,Yes,0,Yes sir.,first-round
id_4646,step_sibling,No,1,Yes sir.,first-round
id_4647,complete_stranger,No,1,Yes sir.,first-round
id_4648,parent,No,1,Yes sir.,first-round
id_4649,sports_teammate,No,1,Yes sir.,first-round
id_4650,married,No,1,Yes sir.,first-round
id_4651,rival,No,1,Yes sir.,first-round
id_4652,dating,No,1,Yes sir.,first-round
id_4653,classmate,No,1,Yes sir.,first-round
id_4654,domestic_partner,No,1,Yes sir.,first-round
id_4655,teacher,No,1,Yes sir.,first-round
id_4656,old_friend,No,1,Yes sir.,first-round
id_4657,friend,No,1,Yes sir.,first-round
id_4658,engaged,No,1,Yes sir.,first-round
id_4659,sibling,No,1,Yes sir.,first-round
id_4660,competitor,No,1,Yes sir.,first-round
id_4661,friends_with_benefits,No,1,Yes sir.,first-round
id_4662,neighbor,No,1,Yes sir.,first-round
id_4663,ex_dating,No,1,Yes sir.,first-round
id_4664,club_member,No,1,Yes sir.,first-round
id_4665,childhood_friend,No,1,Yes sir.,first-round
id_4666,enemy,No,1,Yes sir.,first-round
id_4667,divorcee,No,1,Yes sir.,first-round
id_4668,best_friend,No,1,Yes sir.,first-round
id_4669,acquaintance,No,1,Yes sir.,first-round
id_4670,step_sibling,Yes,0,Glad to hear that you are okay,first-round
id_4671,person_with_authority,Yes,0,Glad to hear that you are okay,first-round
id_4672,child,Yes,0,Glad to hear that you are okay,first-round
id_4673,fan,Yes,0,Glad to hear that you are okay,first-round
id_4674,complete_stranger,Yes,0,Glad to hear that you are okay,first-round
id_4675,lawyer,Yes,0,Glad to hear that you are okay,first-round
id_4676,adopted_child,Yes,0,Glad to hear that you are okay,first-round
id_4677,direct_report,Yes,0,Glad to hear that you are okay,first-round
id_4678,parent,Yes,0,Glad to hear that you are okay,first-round
id_4679,grandchild,Yes,0,Glad to hear that you are okay,first-round
id_4680,patient,Yes,0,Glad to hear that you are okay,first-round
id_4681,sports_teammate,Yes,0,Glad to hear that you are okay,first-round
id_4682,mentee,Yes,0,Glad to hear that you are okay,first-round
id_4683,married,Yes,0,Glad to hear that you are okay,first-round
id_4684,rival,Yes,0,Glad to hear that you are okay,first-round
id_4685,uncle_aunt,Yes,0,Glad to hear that you are okay,first-round
id_4686,colleague,Yes,0,Glad to hear that you are okay,first-round
id_4687,dating,Yes,0,Glad to hear that you are okay,first-round
id_4688,hero,Yes,0,Glad to hear that you are okay,first-round
id_4689,person_having_an_affair,Yes,0,Glad to hear that you are okay,first-round
id_4690,doctor,Yes,0,Glad to hear that you are okay,first-round
id_4691,landlord,Yes,0,Glad to hear that you are okay,first-round
id_4692,student,Yes,0,Glad to hear that you are okay,first-round
id_4693,classmate,Yes,0,Glad to hear that you are okay,first-round
id_4694,domestic_partner,Yes,0,Glad to hear that you are okay,first-round
id_4695,acquaintance,Yes,0,Glad to hear that you are okay,first-round
id_4696,coworker,Yes,0,Glad to hear that you are okay,first-round
id_4697,teacher,Yes,0,Glad to hear that you are okay,first-round
id_4698,boss,Yes,0,Glad to hear that you are okay,first-round
id_4699,old_friend,Yes,0,Glad to hear that you are okay,first-round
id_4700,friend,Yes,0,Glad to hear that you are okay,first-round
id_4701,sibling,Yes,0,Glad to hear that you are okay,first-round
id_4702,grandparent,Yes,0,Glad to hear that you are okay,first-round
id_4703,competitor,Yes,0,Glad to hear that you are okay,first-round
id_4704,mentor,Yes,0,Glad to hear that you are okay,first-round
id_4705,friends_with_benefits,Yes,0,Glad to hear that you are okay,first-round
id_4706,neighbor,Yes,0,Glad to hear that you are okay,first-round
id_4707,ex_dating,Yes,0,Glad to hear that you are okay,first-round
id_4708,club_member,Yes,0,Glad to hear that you are okay,first-round
id_4709,client,Yes,0,Glad to hear that you are okay,first-round
id_4710,childhood_friend,Yes,0,Glad to hear that you are okay,first-round
id_4711,divorcee,Yes,0,Glad to hear that you are okay,first-round
id_4712,enemy,Yes,0,Glad to hear that you are okay,first-round
id_4713,law_enforcement,Yes,0,Glad to hear that you are okay,first-round
id_4714,employee_in_large_company,Yes,0,Glad to hear that you are okay,first-round
id_4715,cousins,Yes,0,Glad to hear that you are okay,first-round
id_4716,best_friend,Yes,0,Glad to hear that you are okay,first-round
id_4717,engaged,Yes,0,Glad to hear that you are okay,first-round
id_4718,child,Yes,0,Oh I'm really good at that,first-round
id_4719,direct_report,Yes,0,Oh I'm really good at that,first-round
id_4720,grandchild,Yes,0,Oh I'm really good at that,first-round
id_4721,rival,Yes,0,Oh I'm really good at that,first-round
id_4722,competitor,Yes,0,Oh I'm really good at that,first-round
id_4723,sports_teammate,No,1,Oh I'm really good at that,first-round
id_4724,colleague,No,1,Oh I'm really good at that,first-round
id_4725,classmate,No,1,Oh I'm really good at that,first-round
id_4726,old_friend,No,1,Oh I'm really good at that,first-round
id_4727,friend,No,1,Oh I'm really good at that,first-round
id_4728,childhood_friend,No,1,Oh I'm really good at that,first-round
id_4729,acquaintance,No,1,Oh I'm really good at that,first-round
id_4730,parent,Yes,0,Did you wreck my car driving high?,first-round
id_4731,married,Yes,0,Did you wreck my car driving high?,first-round
id_4732,dating,Yes,0,Did you wreck my car driving high?,first-round
id_4733,grandparent,Yes,0,Did you wreck my car driving high?,first-round
id_4734,law_enforcement,Yes,0,Did you wreck my car driving high?,first-round
id_4735,best_friend,Yes,0,Did you wreck my car driving high?,first-round
id_4736,engaged,Yes,0,Did you wreck my car driving high?,first-round
id_4737,landlord,No,1,Did you wreck my car driving high?,first-round
id_4738,boss,No,1,Did you wreck my car driving high?,first-round
id_4739,neighbor,No,1,Did you wreck my car driving high?,first-round
id_4740,direct_report,Yes,0,I could do this all day,first-round
id_4741,sports_teammate,Yes,0,I could do this all day,first-round
id_4742,rival,Yes,0,I could do this all day,first-round
id_4743,friend,Yes,0,I could do this all day,first-round
id_4744,competitor,Yes,0,I could do this all day,first-round
id_4745,enemy,Yes,0,I could do this all day,first-round
id_4746,best_friend,Yes,0,I could do this all day,first-round
id_4747,lawyer,No,1,I could do this all day,first-round
id_4748,colleague,No,1,I could do this all day,first-round
id_4749,doctor,No,1,I could do this all day,first-round
id_4750,landlord,No,1,I could do this all day,first-round
id_4751,student,No,1,I could do this all day,first-round
id_4752,teacher,No,1,I could do this all day,first-round
id_4753,married,Yes,0,"What, are you jealous?",first-round
id_4754,rival,Yes,0,"What, are you jealous?",first-round
id_4755,dating,Yes,0,"What, are you jealous?",first-round
id_4756,person_having_an_affair,Yes,0,"What, are you jealous?",first-round
id_4757,domestic_partner,Yes,0,"What, are you jealous?",first-round
id_4758,sibling,Yes,0,"What, are you jealous?",first-round
id_4759,competitor,Yes,0,"What, are you jealous?",first-round
id_4760,ex_dating,Yes,0,"What, are you jealous?",first-round
id_4761,divorcee,Yes,0,"What, are you jealous?",first-round
id_4762,enemy,Yes,0,"What, are you jealous?",first-round
id_4763,engaged,Yes,0,"What, are you jealous?",first-round
id_4764,complete_stranger,No,1,"What, are you jealous?",first-round
id_4765,teacher,No,1,"What, are you jealous?",first-round
id_4766,friend,No,1,"What, are you jealous?",first-round
id_4767,mentor,No,1,"What, are you jealous?",first-round
id_4784,married,Yes,0,Why don't you think woman should be allowed to have an abortion?,first-round
id_4785,domestic_partner,Yes,0,Why don't you think woman should be allowed to have an abortion?,first-round
id_4786,best_friend,Yes,0,Why don't you think woman should be allowed to have an abortion?,first-round
id_4787,engaged,Yes,0,Why don't you think woman should be allowed to have an abortion?,first-round
id_4788,complete_stranger,No,1,Why don't you think woman should be allowed to have an abortion?,first-round
id_4789,direct_report,No,1,Why don't you think woman should be allowed to have an abortion?,first-round
id_4790,parent,No,1,Why don't you think woman should be allowed to have an abortion?,first-round
id_4791,grandchild,No,1,Why don't you think woman should be allowed to have an abortion?,first-round
id_4792,patient,No,1,Why don't you think woman should be allowed to have an abortion?,first-round
id_4793,sports_teammate,No,1,Why don't you think woman should be allowed to have an abortion?,first-round
id_4794,uncle_aunt,No,1,Why don't you think woman should be allowed to have an abortion?,first-round
id_4795,student,No,1,Why don't you think woman should be allowed to have an abortion?,first-round
id_4796,classmate,No,1,Why don't you think woman should be allowed to have an abortion?,first-round
id_4797,coworker,No,1,Why don't you think woman should be allowed to have an abortion?,first-round
id_4798,boss,No,1,Why don't you think woman should be allowed to have an abortion?,first-round
id_4799,teacher,No,1,Why don't you think woman should be allowed to have an abortion?,first-round
id_4800,old_friend,No,1,Why don't you think woman should be allowed to have an abortion?,first-round
id_4801,grandparent,No,1,Why don't you think woman should be allowed to have an abortion?,first-round
id_4802,friends_with_benefits,No,1,Why don't you think woman should be allowed to have an abortion?,first-round
id_4803,childhood_friend,No,1,Why don't you think woman should be allowed to have an abortion?,first-round
id_4804,law_enforcement,No,1,Why don't you think woman should be allowed to have an abortion?,first-round
id_4805,employee_in_large_company,No,1,Why don't you think woman should be allowed to have an abortion?,first-round
id_4806,cousins,No,1,Why don't you think woman should be allowed to have an abortion?,first-round
id_4807,acquaintance,No,1,Why don't you think woman should be allowed to have an abortion?,first-round
id_4808,sports_teammate,Yes,0,Wow that is shit awful luck,first-round
id_4809,married,Yes,0,Wow that is shit awful luck,first-round
id_4810,dating,Yes,0,Wow that is shit awful luck,first-round
id_4811,old_friend,Yes,0,Wow that is shit awful luck,first-round
id_4812,friend,Yes,0,Wow that is shit awful luck,first-round
id_4813,sibling,Yes,0,Wow that is shit awful luck,first-round
id_4814,club_member,Yes,0,Wow that is shit awful luck,first-round
id_4815,childhood_friend,Yes,0,Wow that is shit awful luck,first-round
id_4816,cousins,Yes,0,Wow that is shit awful luck,first-round
id_4817,best_friend,Yes,0,Wow that is shit awful luck,first-round
id_4818,engaged,Yes,0,Wow that is shit awful luck,first-round
id_4819,person_with_authority,No,1,Wow that is shit awful luck,first-round
id_4820,lawyer,No,1,Wow that is shit awful luck,first-round
id_4821,direct_report,No,1,Wow that is shit awful luck,first-round
id_4822,doctor,No,1,Wow that is shit awful luck,first-round
id_4823,landlord,No,1,Wow that is shit awful luck,first-round
id_4824,student,No,1,Wow that is shit awful luck,first-round
id_4825,coworker,No,1,Wow that is shit awful luck,first-round
id_4826,boss,No,1,Wow that is shit awful luck,first-round
id_4827,teacher,No,1,Wow that is shit awful luck,first-round
id_4828,law_enforcement,No,1,Wow that is shit awful luck,first-round
id_4853,sports_teammate,Yes,0,This is gonna hurt,first-round
id_4854,doctor,Yes,0,This is gonna hurt,first-round
id_4855,enemy,Yes,0,This is gonna hurt,first-round
